fecha,sku,producto,categoria,cantidad,precio,stock
2024-11-14 04:42:10,FAR-062,Celecoxib 200 mg - caja x 10 cápsulas,Antiinflamatorios,6,41.07,
2024-11-14 08:05:51,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,5,47.96,
2024-11-14 08:05:51,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,4,22.82,
2024-11-14 10:26:05,FAR-021,Povidona yodada 10% - frasco x 1 L,Higiene,5,50.25,
2024-11-14 10:26:05,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,5,50.74,
2024-11-14 10:26:05,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,5,17.11,
2024-11-14 10:26:30,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,4,47.69,
2024-11-14 10:26:30,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,4,47.8,
2024-11-14 10:35:49,FAR-015,Levocetirizina 5 mg - caja x 10 tabletas,Antialérgicos,4,45.75,
2024-11-14 10:35:49,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,6,39.52,
2024-11-14 10:35:49,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,6,27.16,
2024-11-14 10:35:49,FAR-066,Ambroxol 30 mg - caja x 20 tabletas,Respiratorios,3,11.37,
2024-11-14 10:49:11,FAR-017,Trimebutina + Simeticona - caja x 20 tabletas,Gastrointestinales,5,51.87,
2024-11-14 10:49:11,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,4,52.11,
2024-11-14 10:57:28,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,5,18.85,
2024-11-14 10:57:28,FAR-057,Alcohol medicinal 70% - frasco x 120 mL,Higiene,6,5.1,
2024-11-14 10:57:28,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,4,23.14,
2024-11-14 13:46:35,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,3,15.34,
2024-11-14 13:46:35,FAR-015,Levocetirizina 5 mg - caja x 10 tabletas,Antialérgicos,8,45.35,
2024-11-14 13:46:35,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,5,15.44,
2024-11-14 15:12:31,FAR-015,Levocetirizina 5 mg - caja x 10 tabletas,Antialérgicos,6,45.65,
2024-11-14 15:38:02,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,5,26.44,
2024-11-14 15:38:02,FAR-017,Trimebutina + Simeticona - caja x 20 tabletas,Gastrointestinales,7,51.05,
2024-11-14 15:38:02,FAR-020,Adapaleno 0.1% - tubo x 30 g,Dermatología,7,42.03,
2024-11-14 15:38:02,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,4,31.15,
2024-11-14 16:08:52,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,4,20.96,
2024-11-14 16:51:42,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,5,18.5,
2024-11-14 16:52:39,FAR-037,Ketorolaco 10 mg - caja x 10 tabletas,Analgésicos,6,35.85,
2024-11-14 16:52:39,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,3,35.62,
2024-11-14 16:52:39,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,8,49.08,
2024-11-14 16:52:39,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,5,50.09,
2024-11-14 16:52:39,FAR-057,Alcohol medicinal 70% - frasco x 120 mL,Higiene,3,5.13,
2024-11-14 16:52:39,FAR-064,Amoxicilina 500 mg - caja x 21 cápsulas,Antibióticos,4,12.12,
2024-11-14 17:51:54,FAR-034,Solución salina nasal pediátrica - frasco x 30 mL,Cuidado infantil,5,30.6,
2024-11-14 18:03:25,FAR-029,Esomeprazol 40 mg - caja x 14 cápsulas,Gastrointestinales,6,41.45,
2024-11-15 01:12:23,FAR-045,Solución antiséptica - frasco x 1 L,Higiene,4,45.86,
2024-11-15 03:48:06,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,3,26.97,
2024-11-15 03:48:06,FAR-057,Alcohol medicinal 70% - frasco x 120 mL,Higiene,5,5.12,
2024-11-15 04:21:04,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,4,51.34,
2024-11-15 04:21:04,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,5,45.48,
2024-11-15 04:58:59,FAR-012,Metformina XR 1000 mg - caja x 30 tabletas,Diabetes,4,46.48,
2024-11-15 04:58:59,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,8,48.91,
2024-11-15 04:58:59,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,4,45.23,
2024-11-15 05:45:32,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,4,23.52,
2024-11-15 05:45:32,FAR-070,Probiótico pediátrico - caja x 10 sobres,Cuidado infantil,4,48.47,
2024-11-15 07:28:58,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,5,42.34,
2024-11-15 07:28:58,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,5,18.52,
2024-11-15 07:28:58,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,6,15.49,
2024-11-15 07:28:58,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,3,32.22,
2024-11-15 07:45:55,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,4,34.7,
2024-11-15 07:45:55,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,7,19.18,
2024-11-15 07:45:55,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,6,15.73,
2024-11-15 11:30:26,FAR-034,Solución salina nasal pediátrica - frasco x 30 mL,Cuidado infantil,3,30.19,
2024-11-15 11:30:26,FAR-041,Loperamida 2 mg - caja x 12 tabletas,Gastrointestinales,4,20.61,
2024-11-15 11:30:26,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,3,8.49,
2024-11-15 11:30:26,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,5,49.98,
2024-11-15 16:34:59,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,3,48.35,
2024-11-15 16:34:59,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,6,51.43,
2024-11-15 21:03:28,FAR-007,Ácido ascórbico 500 mg - caja x 30 tabletas,Vitaminas,6,7.93,
2024-11-15 21:03:28,FAR-021,Povidona yodada 10% - frasco x 1 L,Higiene,5,50.66,
2024-11-15 21:03:28,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,6,39.59,
2024-11-15 21:03:28,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,4,25.08,
2024-11-15 21:03:28,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,5,35.75,
2024-11-15 21:03:28,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,3,27.19,
2024-11-15 23:53:49,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,4,41.56,
2024-11-16 05:15:49,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,5,51.16,
2024-11-16 05:15:49,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,6,4.43,
2024-11-16 05:15:49,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,5,46.44,
2024-11-16 05:15:49,FAR-068,Clotrimazol 1% - tubo x 20 g,Dermatología,3,5.76,
2024-11-16 12:43:27,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,5,15.25,
2024-11-16 12:43:27,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,5,18.8,
2024-11-16 12:43:27,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,4,35.93,
2024-11-16 12:43:27,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,5,24.82,
2024-11-16 15:57:05,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,7,18.97,
2024-11-16 15:57:05,FAR-064,Amoxicilina 500 mg - caja x 21 cápsulas,Antibióticos,5,12.25,
2024-11-16 16:49:38,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,6,17.32,
2024-11-16 16:49:38,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,6,33.0,
2024-11-16 19:39:34,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,3,20.72,
2024-11-16 19:39:34,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,3,8.41,
2024-11-16 19:39:34,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,4,45.38,
2024-11-16 19:39:34,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,3,22.66,
2024-11-16 23:24:52,FAR-029,Esomeprazol 40 mg - caja x 14 cápsulas,Gastrointestinales,6,42.35,
2024-11-17 00:17:21,FAR-035,Amlodipino 5 mg - caja x 30 tabletas,Cardiovascular,3,26.01,
2024-11-17 00:17:21,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,3,17.43,
2024-11-17 00:17:21,FAR-054,Budesonida 200 mcg - inhalador x 100 dosis,Respiratorios,4,46.0,
2024-11-17 00:17:21,FAR-064,Amoxicilina 500 mg - caja x 21 cápsulas,Antibióticos,3,12.09,
2024-11-17 00:21:16,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,5,31.24,
2024-11-17 00:27:53,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,5,24.24,
2024-11-17 00:27:53,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,4,18.23,
2024-11-17 03:42:25,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,4,20.89,
2024-11-17 03:42:25,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,2,48.6,
2024-11-17 03:48:46,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,1,8.56,
2024-11-17 03:54:34,FAR-061,Paracetamol 1 g - caja x 20 tabletas,Analgésicos,3,31.05,
2024-11-17 06:41:56,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,1,27.26,
2024-11-17 08:14:06,FAR-020,Adapaleno 0.1% - tubo x 30 g,Dermatología,4,42.28,
2024-11-17 16:27:21,FAR-025,Paracetamol 500 mg - caja x 20 tabletas,Analgésicos,6,10.47,
2024-11-17 16:27:21,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,3,23.04,
2024-11-17 16:27:21,FAR-062,Celecoxib 200 mg - caja x 10 cápsulas,Antiinflamatorios,5,40.74,
2024-11-17 21:44:18,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,4,18.31,
2024-11-17 21:44:18,FAR-045,Solución antiséptica - frasco x 1 L,Higiene,4,46.46,
2024-11-17 21:44:18,FAR-048,Metformina 850 mg - caja x 30 tabletas,Diabetes,5,15.76,
2024-11-17 21:44:18,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,6,52.07,
2024-11-17 22:37:34,FAR-003,Desloratadina 5 mg - caja x 10 tabletas,Antialérgicos,5,45.67,
2024-11-17 22:37:34,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,6,20.25,
2024-11-17 23:05:00,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,5,4.9,
2024-11-17 23:05:00,FAR-021,Povidona yodada 10% - frasco x 1 L,Higiene,4,51.22,
2024-11-17 23:05:00,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,4,47.17,
2024-11-17 23:05:00,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,3,20.31,
2024-11-18 03:14:05,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,6,23.79,
2024-11-18 03:14:05,FAR-035,Amlodipino 5 mg - caja x 30 tabletas,Cardiovascular,3,26.05,
2024-11-18 14:00:17,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,3,34.91,
2024-11-18 14:00:17,FAR-002,Meloxicam 15 mg - caja x 10 tabletas,Antiinflamatorios,3,22.17,
2024-11-18 14:00:17,FAR-003,Desloratadina 5 mg - caja x 10 tabletas,Antialérgicos,3,45.9,
2024-11-18 14:00:17,FAR-005,Pantoprazol 40 mg - caja x 14 tabletas,Gastrointestinales,4,34.18,
2024-11-18 14:00:17,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,3,4.47,
2024-11-18 16:04:11,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,4,32.35,
2024-11-18 20:58:56,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,3,4.45,
2024-11-18 20:58:56,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,4,22.87,
2024-11-19 01:45:22,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,5,31.32,
2024-11-19 01:45:22,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,3,25.14,
2024-11-19 04:17:22,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,4,24.19,
2024-11-19 04:17:22,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,4,49.6,
2024-11-19 04:17:22,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,5,23.04,
2024-11-19 07:20:35,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,5,12.27,
2024-11-19 07:20:35,FAR-033,Gel antiséptico - frasco x 100 mL,Higiene,4,6.77,
2024-11-19 07:20:35,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,5,24.48,
2024-11-19 12:18:18,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,5,44.87,
2024-11-19 12:18:18,FAR-041,Loperamida 2 mg - caja x 12 tabletas,Gastrointestinales,3,20.36,
2024-11-19 12:18:18,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,4,17.18,
2024-11-19 12:18:18,FAR-066,Ambroxol 30 mg - caja x 20 tabletas,Respiratorios,7,11.3,
2024-11-19 17:19:48,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,6,32.05,
2024-11-19 17:19:48,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,4,42.41,
2024-11-19 17:19:48,FAR-061,Paracetamol 1 g - caja x 20 tabletas,Analgésicos,4,31.16,
2024-11-19 23:14:51,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,4,18.57,
2024-11-19 23:14:51,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,4,52.09,
2024-11-20 01:54:01,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,5,30.7,
2024-11-20 01:54:01,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,3,42.55,
2024-11-20 01:54:01,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,4,41.41,
2024-11-20 02:08:55,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,4,30.77,
2024-11-20 02:08:55,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,3,41.61,
2024-11-20 02:08:55,FAR-068,Clotrimazol 1% - tubo x 20 g,Dermatología,6,5.69,
2024-11-20 04:58:46,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,6,12.33,
2024-11-20 04:58:46,FAR-029,Esomeprazol 40 mg - caja x 14 cápsulas,Gastrointestinales,5,42.43,
2024-11-20 07:38:22,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,4,8.44,
2024-11-20 12:25:21,FAR-009,Agua oxigenada 10 vol - frasco x 120 mL,Higiene,3,5.43,
2024-11-20 12:25:21,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,3,19.28,
2024-11-20 12:25:21,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,5,27.14,
2024-11-20 12:25:21,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,4,25.0,
2024-11-20 13:01:00,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,2,45.85,
2024-11-20 13:15:15,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,5,23.88,
2024-11-20 13:15:15,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,5,36.2,
2024-11-20 13:23:17,FAR-011,Valsartán 80 mg - caja x 30 tabletas,Cardiovascular,6,42.8,
2024-11-20 14:02:22,FAR-034,Solución salina nasal pediátrica - frasco x 30 mL,Cuidado infantil,5,30.22,
2024-11-20 14:02:22,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,4,18.82,
2024-11-20 15:25:37,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,6,32.45,
2024-11-20 15:25:37,FAR-049,Tramadol 50 mg - caja x 10 cápsulas,Analgésicos,4,49.74,
2024-11-20 15:25:37,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,5,18.86,
2024-11-20 17:09:24,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,6,4.95,
2024-11-20 19:51:37,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,3,19.13,
2024-11-20 19:51:37,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,7,41.98,
2024-11-21 00:17:21,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,5,23.47,
2024-11-21 00:17:21,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,5,12.49,
2024-11-21 00:17:21,FAR-036,Gliclazida MR 60 mg - caja x 30 tabletas,Diabetes,3,48.8,
2024-11-21 00:20:47,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,4,27.04,
2024-11-21 00:20:47,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,5,41.77,
2024-11-21 03:30:38,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,5,22.74,
2024-11-21 03:30:38,FAR-049,Tramadol 50 mg - caja x 10 cápsulas,Analgésicos,4,50.26,
2024-11-21 03:30:38,FAR-072,Gliclazida MR 30 mg - caja x 30 tabletas,Diabetes,5,32.38,
2024-11-21 05:22:48,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,5,15.43,
2024-11-21 05:22:48,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,5,41.56,
2024-11-21 07:07:41,FAR-012,Metformina XR 1000 mg - caja x 30 tabletas,Diabetes,4,46.25,
2024-11-21 07:07:41,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,3,19.37,
2024-11-21 07:07:41,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,3,22.48,
2024-11-21 07:07:41,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,7,25.04,
2024-11-21 07:34:37,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,5,39.27,
2024-11-21 07:34:37,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,5,50.03,
2024-11-21 07:34:37,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,5,50.7,
2024-11-21 07:34:37,FAR-068,Clotrimazol 1% - tubo x 20 g,Dermatología,5,5.82,
2024-11-21 08:06:04,FAR-018,Fluticasona 50 mcg - spray nasal x 120 dosis,Respiratorios,3,48.41,
2024-11-21 08:06:04,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,3,48.24,
2024-11-21 08:06:04,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,3,17.28,
2024-11-21 10:04:56,FAR-020,Adapaleno 0.1% - tubo x 30 g,Dermatología,5,41.16,
2024-11-21 12:02:17,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,6,26.05,
2024-11-21 12:02:17,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,5,22.84,
2024-11-21 12:26:01,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,7,20.68,
2024-11-21 12:26:01,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,5,32.54,
2024-11-21 13:07:04,FAR-012,Metformina XR 1000 mg - caja x 30 tabletas,Diabetes,7,46.28,
2024-11-21 13:07:04,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,4,25.63,
2024-11-21 13:07:04,FAR-043,Ácido fólico 1 mg - caja x 30 tabletas,Vitaminas,6,16.41,
2024-11-21 19:17:15,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,6,20.29,
2024-11-21 19:17:15,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,2,20.54,
2024-11-21 19:17:15,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,4,41.04,
2024-11-21 19:17:15,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,3,49.7,
2024-11-21 19:52:43,FAR-025,Paracetamol 500 mg - caja x 20 tabletas,Analgésicos,6,10.57,
2024-11-21 19:52:43,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,5,15.61,
2024-11-21 21:57:24,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,5,26.12,
2024-11-21 21:57:24,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,3,19.13,
2024-11-21 21:57:24,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,5,32.01,
2024-11-21 21:57:24,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,6,12.17,
2024-11-21 23:30:34,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,7,36.65,
2024-11-21 23:30:34,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,6,18.68,
2024-11-22 07:38:24,FAR-025,Paracetamol 500 mg - caja x 20 tabletas,Analgésicos,5,10.73,
2024-11-22 07:38:24,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,6,26.89,
2024-11-22 10:37:28,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,4,32.06,
2024-11-22 10:37:28,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,3,47.88,
2024-11-22 10:37:28,FAR-034,Solución salina nasal pediátrica - frasco x 30 mL,Cuidado infantil,5,30.42,
2024-11-22 12:56:26,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,7,50.26,
2024-11-22 13:53:06,FAR-007,Ácido ascórbico 500 mg - caja x 30 tabletas,Vitaminas,4,8.12,
2024-11-22 13:53:06,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,6,26.41,
2024-11-22 17:20:28,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,5,40.1,
2024-11-22 17:20:28,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,3,47.0,
2024-11-22 18:03:19,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,3,20.62,
2024-11-22 18:03:19,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,6,50.23,
2024-11-22 18:03:19,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,3,18.18,
2024-11-22 20:20:33,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,6,15.12,
2024-11-22 20:20:33,FAR-017,Trimebutina + Simeticona - caja x 20 tabletas,Gastrointestinales,3,50.5,
2024-11-22 20:20:33,FAR-021,Povidona yodada 10% - frasco x 1 L,Higiene,5,51.49,
2024-11-22 20:20:33,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,5,20.61,
2024-11-22 20:20:33,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,6,41.96,
2024-11-23 04:06:55,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,4,49.4,
2024-11-23 05:21:37,FAR-041,Loperamida 2 mg - caja x 12 tabletas,Gastrointestinales,4,20.77,
2024-11-23 05:21:37,FAR-049,Tramadol 50 mg - caja x 10 cápsulas,Analgésicos,6,49.87,
2024-11-23 05:21:37,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,4,20.45,
2024-11-23 07:04:27,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,6,41.1,
2024-11-23 07:04:27,FAR-048,Metformina 850 mg - caja x 30 tabletas,Diabetes,4,15.79,
2024-11-23 07:04:27,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,4,45.79,
2024-11-23 07:04:27,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,3,25.0,
2024-11-23 07:04:27,FAR-072,Gliclazida MR 30 mg - caja x 30 tabletas,Diabetes,5,31.9,
2024-11-23 12:19:03,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,4,23.63,
2024-11-23 12:19:03,FAR-036,Gliclazida MR 60 mg - caja x 30 tabletas,Diabetes,6,48.99,
2024-11-23 15:16:11,FAR-005,Pantoprazol 40 mg - caja x 14 tabletas,Gastrointestinales,5,34.17,
2024-11-23 15:16:11,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,5,26.16,
2024-11-23 15:16:11,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,7,24.39,
2024-11-23 16:38:06,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,4,35.42,
2024-11-23 16:38:06,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,6,15.37,
2024-11-23 16:38:06,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,4,25.49,
2024-11-23 16:50:13,FAR-002,Meloxicam 15 mg - caja x 10 tabletas,Antiinflamatorios,6,22.63,
2024-11-23 16:50:13,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,5,4.55,
2024-11-23 16:50:13,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,5,4.46,
2024-11-23 16:50:13,FAR-062,Celecoxib 200 mg - caja x 10 cápsulas,Antiinflamatorios,1,40.55,
2024-11-23 23:20:09,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,4,4.85,
2024-11-24 00:14:47,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,6,23.49,
2024-11-24 00:14:47,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,3,50.88,
2024-11-24 00:17:31,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,4,26.43,
2024-11-24 02:19:41,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,5,24.07,
